subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
8,0.115023,0.041072,10656,5,3
11,0.140713,0.053917,11238,5,4
7,0.104983,0.036052,9293,5,3
5,0.079577,0.023349,4459,5,4
3,0.061363,0.014242,2984,5,4
3,0.069140,0.018130,2804,5,3
6,0.092837,0.029979,2254,5,3
6,0.095969,0.031545,2454,5,3
8,0.118471,0.042796,4604,5,3
7,0.109344,0.038232,4878,5,4
7,0.099604,0.033363,3419,5,4
6,0.092385,0.029753,3011,3,3
8,0.112628,0.039874,3619,5,3
6,0.095155,0.031138,3662,5,4
6,0.092762,0.029941,4952,6,4
13,0.168821,0.067971,4518,4,4
10,0.136089,0.051605,4360,6,5
18,0.215118,0.091119,5199,4,4
14,0.180324,0.073723,3197,6,5
15,0.182324,0.074722,2964,6,5
13,0.165701,0.066411,4716,6,4
22,0.258635,0.112878,8236,6,4
18,0.213422,0.090271,4705,6,4
21,0.242384,0.104752,6913,5,4
22,0.257331,0.112226,3123,5,4
26,0.297480,0.132300,5715,6,4
36,0.398804,0.182962,9969,5,4
19,0.228313,0.097717,7802,5,4
17,0.209804,0.088462,8006,5,4
24,0.272956,0.120038,9336,5,4
28,0.315037,0.141079,10660,5,4
37,0.411517,0.189319,10476,5,3
21,0.247336,0.107228,7705,5,3
33,0.368862,0.167991,11254,5,4
30,0.332728,0.149924,10289,5,4
25,0.287344,0.127233,9874,5,4
31,0.344449,0.155785,9530,5,4
17,0.201507,0.084314,3534,5,4
38,0.415693,0.191407,11966,5,4
26,0.297583,0.132352,11166,5,3
26,0.293463,0.130292,11584,5,3
17,0.208067,0.087594,8107,4,4
17,0.205932,0.086526,6082,4,4
21,0.246490,0.106805,7608,5,4
23,0.264162,0.115641,12441,2,3
19,0.224379,0.095750,11917,2,3
16,0.199325,0.083223,9405,4,4
12,0.154799,0.060960,6986,4,4
6,0.098313,0.032717,5403,4,4
14,0.175747,0.071434,5886,4,4
26,0.293460,0.130291,9535,5,4
16,0.193409,0.080265,12090,5,4
13,0.162110,0.064615,11569,5,4
17,0.207874,0.087497,11494,4,4
10,0.137211,0.052166,7861,6,4
10,0.137444,0.052282,6019,6,4
11,0.140758,0.053939,6156,5,4
25,0.291413,0.129267,10597,6,4
17,0.206091,0.086606,11688,6,4
18,0.212234,0.089677,11243,5,4
19,0.226474,0.096797,8080,5,4
14,0.171015,0.069068,5434,5,4
8,0.113073,0.040097,4540,6,4
13,0.161470,0.064295,8240,6,4
15,0.181319,0.074220,11656,5,4
18,0.219147,0.093134,11289,6,4
21,0.244889,0.106005,10857,6,4
15,0.188145,0.077633,4975,6,4
10,0.134224,0.050672,4044,4,4
29,0.326915,0.147018,11066,5,4
18,0.210688,0.088905,11944,4,4
14,0.178475,0.072798,11274,5,4
34,0.375215,0.171168,9140,2,3
18,0.214977,0.091049,4618,2,3
7,0.101712,0.034416,2466,6,4
14,0.177191,0.072156,3649,6,4
33,0.364456,0.165788,10571,6,5
24,0.279879,0.123500,9545,6,5
34,0.380789,0.173955,10027,6,4
16,0.194058,0.080589,3694,6,5
22,0.258889,0.113005,4521,6,4
23,0.263404,0.115262,8864,6,4
31,0.343259,0.155190,8856,5,4
15,0.187952,0.077536,3683,6,4
9,0.124436,0.045778,2432,6,4
16,0.200156,0.083638,2937,5,4
7,0.102015,0.034568,3281,6,4
10,0.136198,0.051660,3883,6,4
21,0.245841,0.106481,4103,5,4
13,0.164590,0.065855,2573,3,3
30,0.334657,0.150889,7948,5,4
24,0.272331,0.119726,7397,6,4
16,0.193868,0.080494,8843,5,4
8,0.114894,0.041007,8667,5,4
5,0.080615,0.023868,8723,5,4
16,0.199677,0.083399,10657,6,4
15,0.183811,0.075466,6500,5,4
16,0.193438,0.080280,5064,5,4
34,0.381859,0.174490,9395,5,4
18,0.214300,0.090710,10490,5,4
30,0.331933,0.149527,7357,4,4
29,0.330207,0.148664,6134,4,4
18,0.218531,0.092826,7938,6,4
32,0.355093,0.161107,4932,4,4
19,0.222966,0.095044,5547,2,3
23,0.266695,0.116908,6277,5,4
30,0.337821,0.152471,4937,5,4
17,0.207788,0.087454,3350,2,3
28,0.313516,0.140318,6021,5,4
21,0.248945,0.108033,3707,4,4
31,0.349061,0.158091,5745,4,4
19,0.228948,0.098035,3930,4,4
24,0.277491,0.122306,4496,5,4
28,0.321477,0.144299,2682,6,4
27,0.302894,0.135008,3551,4,4
26,0.299578,0.133349,5313,5,4
